organism	gem	ec	expressible_in_reference_vocab
B.subtilis	iYO844	1.17.1.9	0
B.subtilis	iYO844	1.17.4.2	1
B.subtilis	iYO844	1.17.7.3	0
B.subtilis	iYO844	1.17.7.4	0
B.subtilis	iYO844	1.18.1.2	1
B.subtilis	iYO844	1.18.6.1	0
B.subtilis	iYO844	1.19.1.1	1
B.subtilis	iYO844	1.20.4.1	1
B.subtilis	iYO844	1.21.4.2	0
B.subtilis	iYO844	2.1.1.6	0
B.subtilis	iYO844	2.1.1.10	1
B.subtilis	iYO844	2.1.1.14	1
B.subtilis	iYO844	2.1.1.20	0
B.subtilis	iYO844	2.1.1.25	0
B.subtilis	iYO844	2.1.1.63	0
B.subtilis	iYO844	2.1.1.72	0
B.subtilis	iYO844	2.1.1.74	0
B.subtilis	iYO844	2.1.1.80	0
B.subtilis	iYO844	2.1.1.104	0
B.subtilis	iYO844	2.1.1.148	1
B.subtilis	iYO844	2.1.1.156	0
B.subtilis	iYO844	2.1.1.157	0
B.subtilis	iYO844	2.1.1.162	0
B.subtilis	iYO844	2.1.1.163	1
B.subtilis	iYO844	2.1.1.192	0
B.subtilis	iYO844	2.1.1.228	0
B.subtilis	iYO844	2.1.1.233	0
B.subtilis	iYO844	2.1.1.254	0
B.subtilis	iYO844	2.1.1.258	0
B.subtilis	iYO844	2.1.1.280	0
B.subtilis	iYO844	2.1.1.320	0
B.subtilis	iYO844	2.1.1.334	0
B.subtilis	iYO844	2.1.2.10	1
B.subtilis	iYO844	2.1.3.1	0
B.subtilis	iYO844	2.2.1.3	0
B.subtilis	iYO844	2.3.1.5	0
B.subtilis	iYO844	2.3.1.11	0
B.subtilis	iYO844	2.3.1.15	1
B.subtilis	iYO844	2.3.1.31	1
B.subtilis	iYO844	2.3.1.38	1
B.subtilis	iYO844	2.3.1.39	1
B.subtilis	iYO844	2.3.1.40	1
B.subtilis	iYO844	2.3.1.48	0
B.subtilis	iYO844	2.3.1.51	1
B.subtilis	iYO844	2.3.1.54	1
B.subtilis	iYO844	2.3.1.74	0
B.subtilis	iYO844	2.3.1.86	1
B.subtilis	iYO844	2.3.1.97	0
B.subtilis	iYO844	2.3.1.102	0
B.subtilis	iYO844	2.3.1.117	1
B.subtilis	iYO844	2.3.1.118	0
B.subtilis	iYO844	2.3.1.129	1
B.subtilis	iYO844	2.3.1.169	0
B.subtilis	iYO844	2.3.1.170	0
B.subtilis	iYO844	2.3.1.174	1
B.subtilis	iYO844	2.3.1.179	1
B.subtilis	iYO844	2.3.1.180	1
B.subtilis	iYO844	2.3.1.181	0
B.subtilis	iYO844	2.3.1.183	0
B.subtilis	iYO844	2.3.1.184	0
B.subtilis	iYO844	2.3.1.189	0
B.subtilis	iYO844	2.3.1.199	0
B.subtilis	iYO844	2.3.1.204	0
B.subtilis	iYO844	2.3.1.225	0
B.subtilis	iYO844	2.3.1.234	0
B.subtilis	iYO844	2.3.2.2	1
B.subtilis	iYO844	2.3.2.3	0
B.subtilis	iYO844	2.3.2.13	0
B.subtilis	iYO844	2.3.2.17	0
B.subtilis	iYO844	2.3.2.18	0
B.subtilis	iYO844	2.3.2.27	0
B.subtilis	iYO844	2.3.2.31	0
B.subtilis	iYO844	2.3.3.9	1
B.subtilis	iYO844	2.4.1.1	1
B.subtilis	iYO844	2.4.1.2	0
B.subtilis	iYO844	2.4.1.14	0
B.subtilis	iYO844	2.4.1.17	0
B.subtilis	iYO844	2.4.1.25	1
B.subtilis	iYO844	2.4.1.52	0
B.subtilis	iYO844	2.4.1.54	0
B.subtilis	iYO844	2.4.1.63	0
B.subtilis	iYO844	2.4.1.83	0
B.subtilis	iYO844	2.4.1.100	0
B.subtilis	iYO844	2.4.1.109	0
B.subtilis	iYO844	2.4.1.119	0
B.subtilis	iYO844	2.4.1.161	1
B.subtilis	iYO844	2.4.1.162	0
B.subtilis	iYO844	2.4.1.182	1
B.subtilis	iYO844	2.4.1.187	0
B.subtilis	iYO844	2.4.1.198	0
B.subtilis	iYO844	2.4.1.212	0
B.subtilis	iYO844	2.4.1.214	0
B.subtilis	iYO844	2.4.1.246	0
B.subtilis	iYO844	2.4.1.250	0
B.subtilis	iYO844	2.4.1.256	0
B.subtilis	iYO844	2.4.1.315	0
B.subtilis	iYO844	2.4.1.345	0
B.subtilis	iYO844	2.4.2.5	0
B.subtilis	iYO844	2.4.2.6	0
B.subtilis	iYO844	2.4.2.23	0
B.subtilis	iYO844	2.4.2.29	0
B.subtilis	iYO844	2.4.2.31	0
B.subtilis	iYO844	2.4.2.43	0
B.subtilis	iYO844	2.4.2.53	0
B.subtilis	iYO844	2.4.99.18	0
B.subtilis	iYO844	2.5.1.17	1
B.subtilis	iYO844	2.5.1.18	0
B.subtilis	iYO844	2.5.1.21	1
B.subtilis	iYO844	2.5.1.30	0
B.subtilis	iYO844	2.5.1.31	1
B.subtilis	iYO844	2.5.1.39	1
B.subtilis	iYO844	2.5.1.74	1
B.subtilis	iYO844	2.5.1.96	1
B.subtilis	iYO844	2.5.1.103	1
B.subtilis	iYO844	2.5.1.144	0
B.subtilis	iYO844	2.6.1.3	1
B.subtilis	iYO844	2.6.1.17	1
B.subtilis	iYO844	2.6.1.21	1
B.subtilis	iYO844	2.6.1.22	0
B.subtilis	iYO844	2.6.1.23	0
B.subtilis	iYO844	2.6.1.39	1
B.subtilis	iYO844	2.6.1.55	0
B.subtilis	iYO844	2.6.1.58	0
B.subtilis	iYO844	2.6.1.77	0
B.subtilis	iYO844	2.6.1.81	1
B.subtilis	iYO844	2.6.1.83	0
B.subtilis	iYO844	2.6.1.87	1
B.subtilis	iYO844	2.6.1.88	0
B.subtilis	iYO844	2.6.1.92	0
B.subtilis	iYO844	2.6.1.96	0
B.subtilis	iYO844	2.7.1.29	1
B.subtilis	iYO844	2.7.1.53	1
B.subtilis	iYO844	2.7.1.59	1
B.subtilis	iYO844	2.7.1.68	0
B.subtilis	iYO844	2.7.1.92	1
B.subtilis	iYO844	2.7.1.107	1
B.subtilis	iYO844	2.7.1.108	0
B.subtilis	iYO844	2.7.1.165	1
B.subtilis	iYO844	2.7.1.191	0
B.subtilis	iYO844	2.7.1.197	0
B.subtilis	iYO844	2.7.1.199	0
B.subtilis	iYO844	2.7.1.201	0
B.subtilis	iYO844	2.7.1.205	0
B.subtilis	iYO844	2.7.3.9	0
B.subtilis	iYO844	2.7.4.1	0
B.subtilis	iYO844	2.7.4.15	0
B.subtilis	iYO844	2.7.4.27	0
B.subtilis	iYO844	2.7.6.2	0
B.subtilis	iYO844	2.7.6.3	1
B.subtilis	iYO844	2.7.7.12	1
B.subtilis	iYO844	2.7.7.24	1
B.subtilis	iYO844	2.7.7.33	1
B.subtilis	iYO844	2.7.7.38	1
B.subtilis	iYO844	2.7.7.40	0
B.subtilis	iYO844	2.7.7.41	1
B.subtilis	iYO844	2.7.7.42	0
B.subtilis	iYO844	2.7.7.65	0
B.subtilis	iYO844	2.7.7.73	0
B.subtilis	iYO844	2.7.7.80	0
B.subtilis	iYO844	2.7.7.85	0
B.subtilis	iYO844	2.7.7.87	0
B.subtilis	iYO844	2.7.8.5	1
B.subtilis	iYO844	2.7.8.6	0
B.subtilis	iYO844	2.7.8.8	1
B.subtilis	iYO844	2.7.8.12	0
B.subtilis	iYO844	2.7.8.21	0
B.subtilis	iYO844	2.7.8.26	1
B.subtilis	iYO844	2.7.8.30	0
B.subtilis	iYO844	2.7.8.33	0
B.subtilis	iYO844	2.7.8.35	0
B.subtilis	iYO844	2.7.8.37	0
B.subtilis	iYO844	2.7.10.1	0
B.subtilis	iYO844	2.7.10.2	0
B.subtilis	iYO844	2.7.11.1	0
B.subtilis	iYO844	2.7.11.12	0
B.subtilis	iYO844	2.7.11.13	0
B.subtilis	iYO844	2.7.11.17	0
B.subtilis	iYO844	2.7.11.21	0
B.subtilis	iYO844	2.7.11.22	0
B.subtilis	iYO844	2.7.11.32	0
B.subtilis	iYO844	2.7.12.1	0
B.subtilis	iYO844	2.7.12.2	0
B.subtilis	iYO844	2.7.13.2	0
B.subtilis	iYO844	2.7.13.3	0
B.subtilis	iYO844	2.7.14.1	0
B.subtilis	iYO844	2.8.1.1	1
B.subtilis	iYO844	2.8.1.7	0
B.subtilis	iYO844	2.8.1.8	0
B.subtilis	iYO844	2.8.1.10	0
B.subtilis	iYO844	2.8.2.22	0
B.subtilis	iYO844	2.8.3.6	1
B.subtilis	iYO844	2.8.3.8	1
B.subtilis	iYO844	2.8.3.16	1
B.subtilis	iYO844	2.10.1.1	0
B.subtilis	iYO844	3.1.1.1	0
B.subtilis	iYO844	3.1.1.2	0
B.subtilis	iYO844	3.1.1.3	0
B.subtilis	iYO844	3.1.1.4	1
B.subtilis	iYO844	3.1.1.5	1
B.subtilis	iYO844	3.1.1.7	0
B.subtilis	iYO844	3.1.1.8	0
B.subtilis	iYO844	3.1.1.11	0
B.subtilis	iYO844	3.1.1.17	0
B.subtilis	iYO844	3.1.1.21	0
B.subtilis	iYO844	3.1.1.23	0
B.subtilis	iYO844	3.1.1.24	1
B.subtilis	iYO844	3.1.1.25	0
B.subtilis	iYO844	3.1.1.29	0
B.subtilis	iYO844	3.1.1.32	1
B.subtilis	iYO844	3.1.1.34	0
B.subtilis	iYO844	3.1.1.41	0
B.subtilis	iYO844	3.1.1.45	0
B.subtilis	iYO844	3.1.1.61	0
B.subtilis	iYO844	3.1.1.79	0
B.subtilis	iYO844	3.1.1.84	0
B.subtilis	iYO844	3.1.2.6	1
B.subtilis	iYO844	3.1.2.14	1
B.subtilis	iYO844	3.1.2.18	0
B.subtilis	iYO844	3.1.2.19	0
B.subtilis	iYO844	3.1.2.20	0
B.subtilis	iYO844	3.1.2.21	1
B.subtilis	iYO844	3.1.2.28	0
B.subtilis	iYO844	3.1.3.7	1
B.subtilis	iYO844	3.1.3.8	0
B.subtilis	iYO844	3.1.3.16	0
B.subtilis	iYO844	3.1.3.26	0
B.subtilis	iYO844	3.1.3.27	1
B.subtilis	iYO844	3.1.3.37	1
B.subtilis	iYO844	3.1.3.41	0
B.subtilis	iYO844	3.1.3.48	0
B.subtilis	iYO844	3.1.3.62	0
B.subtilis	iYO844	3.1.3.71	0
B.subtilis	iYO844	3.1.3.74	1
B.subtilis	iYO844	3.1.3.87	1
B.subtilis	iYO844	3.1.3.90	0
B.subtilis	iYO844	3.1.3.99	1
B.subtilis	iYO844	3.1.3.100	0
B.subtilis	iYO844	3.1.3.102	1
B.subtilis	iYO844	3.1.4.3	0
B.subtilis	iYO844	3.1.4.4	0
B.subtilis	iYO844	3.1.4.12	0
B.subtilis	iYO844	3.1.4.17	1
B.subtilis	iYO844	3.1.4.35	1
B.subtilis	iYO844	3.1.4.44	1
B.subtilis	iYO844	3.1.4.52	0
B.subtilis	iYO844	3.1.4.53	1
B.subtilis	iYO844	3.1.5.1	1
B.subtilis	iYO844	3.1.6.1	0
B.subtilis	iYO844	3.1.6.2	0
B.subtilis	iYO844	3.1.6.6	1
B.subtilis	iYO844	3.1.6.8	0
B.subtilis	iYO844	3.1.7.2	1
B.subtilis	iYO844	3.1.21.7	0
B.subtilis	iYO844	3.2.1.4	0
B.subtilis	iYO844	3.2.1.14	0
B.subtilis	iYO844	3.2.1.17	0
B.subtilis	iYO844	3.2.1.18	0
B.subtilis	iYO844	3.2.1.47	0
B.subtilis	iYO844	3.2.1.67	0
B.subtilis	iYO844	3.2.1.80	0
B.subtilis	iYO844	3.2.1.91	0
B.subtilis	iYO844	3.2.1.165	0
B.subtilis	iYO844	3.2.1.172	0
B.subtilis	iYO844	3.2.1.177	0
B.subtilis	iYO844	3.2.2.27	0
B.subtilis	iYO844	3.2.2.31	0
B.subtilis	iYO844	3.3.2.10	0
B.subtilis	iYO844	3.4.11.1	1
B.subtilis	iYO844	3.4.11.2	1
B.subtilis	iYO844	3.4.11.4	0
B.subtilis	iYO844	3.4.11.5	0
B.subtilis	iYO844	3.4.11.7	0
B.subtilis	iYO844	3.4.11.23	1
B.subtilis	iYO844	3.4.13.4	0
B.subtilis	iYO844	3.4.13.9	0
B.subtilis	iYO844	3.4.13.18	1
B.subtilis	iYO844	3.4.13.19	0
B.subtilis	iYO844	3.4.13.20	0
B.subtilis	iYO844	3.4.16.4	1
B.subtilis	iYO844	3.4.17.13	1
B.subtilis	iYO844	3.4.17.14	0
B.subtilis	iYO844	3.4.19.3	0
B.subtilis	iYO844	3.4.19.12	0
B.subtilis	iYO844	3.4.19.14	0
B.subtilis	iYO844	3.4.19.15	0
B.subtilis	iYO844	3.4.21.10	0
B.subtilis	iYO844	3.4.21.12	0
B.subtilis	iYO844	3.4.21.19	0
B.subtilis	iYO844	3.4.21.20	0
B.subtilis	iYO844	3.4.21.25	0
B.subtilis	iYO844	3.4.21.26	0
B.subtilis	iYO844	3.4.21.34	0
B.subtilis	iYO844	3.4.21.35	0
B.subtilis	iYO844	3.4.21.36	0
B.subtilis	iYO844	3.4.21.37	0
B.subtilis	iYO844	3.4.21.39	0
B.subtilis	iYO844	3.4.21.48	0
B.subtilis	iYO844	3.4.21.49	0
B.subtilis	iYO844	3.4.21.50	0
B.subtilis	iYO844	3.4.21.53	0
B.subtilis	iYO844	3.4.21.57	0
B.subtilis	iYO844	3.4.21.59	0
B.subtilis	iYO844	3.4.21.61	0
B.subtilis	iYO844	3.4.21.62	0
B.subtilis	iYO844	3.4.21.63	0
B.subtilis	iYO844	3.4.21.64	0
B.subtilis	iYO844	3.4.21.65	0
B.subtilis	iYO844	3.4.21.66	0
B.subtilis	iYO844	3.4.21.67	0
B.subtilis	iYO844	3.4.21.70	0
B.subtilis	iYO844	3.4.21.71	0
B.subtilis	iYO844	3.4.21.76	0
B.subtilis	iYO844	3.4.21.78	0
B.subtilis	iYO844	3.4.21.79	0
B.subtilis	iYO844	3.4.21.80	0
B.subtilis	iYO844	3.4.21.81	0
B.subtilis	iYO844	3.4.21.82	0
B.subtilis	iYO844	3.4.21.90	0
B.subtilis	iYO844	3.4.21.91	0
B.subtilis	iYO844	3.4.21.92	0
B.subtilis	iYO844	3.4.21.93	0
B.subtilis	iYO844	3.4.21.94	0
B.subtilis	iYO844	3.4.21.96	0
B.subtilis	iYO844	3.4.21.97	0
B.subtilis	iYO844	3.4.21.99	0
B.subtilis	iYO844	3.4.21.100	0
B.subtilis	iYO844	3.4.21.102	0
B.subtilis	iYO844	3.4.21.103	0
B.subtilis	iYO844	3.4.21.106	0
B.subtilis	iYO844	3.4.21.107	0
B.subtilis	iYO844	3.4.21.108	0
B.subtilis	iYO844	3.4.21.109	0
B.subtilis	iYO844	3.4.21.112	0
B.subtilis	iYO844	3.4.21.117	0
B.subtilis	iYO844	3.4.21.118	0
B.subtilis	iYO844	3.4.22.1	0
B.subtilis	iYO844	3.4.22.2	0
B.subtilis	iYO844	3.4.22.3	0
B.subtilis	iYO844	3.4.22.6	0
B.subtilis	iYO844	3.4.22.7	0
B.subtilis	iYO844	3.4.22.8	0
B.subtilis	iYO844	3.4.22.10	0
B.subtilis	iYO844	3.4.22.15	0
B.subtilis	iYO844	3.4.22.16	0
B.subtilis	iYO844	3.4.22.27	0
B.subtilis	iYO844	3.4.22.30	0
B.subtilis	iYO844	3.4.22.31	0
B.subtilis	iYO844	3.4.22.32	0
B.subtilis	iYO844	3.4.22.33	0
B.subtilis	iYO844	3.4.22.34	0
B.subtilis	iYO844	3.4.22.35	0
B.subtilis	iYO844	3.4.22.37	0
B.subtilis	iYO844	3.4.22.38	0
B.subtilis	iYO844	3.4.22.39	0
B.subtilis	iYO844	3.4.22.41	0
B.subtilis	iYO844	3.4.22.42	0
B.subtilis	iYO844	3.4.22.43	0
B.subtilis	iYO844	3.4.22.44	0
B.subtilis	iYO844	3.4.22.46	0
B.subtilis	iYO844	3.4.22.48	0
B.subtilis	iYO844	3.4.22.50	0
B.subtilis	iYO844	3.4.22.51	0
B.subtilis	iYO844	3.4.22.67	0
B.subtilis	iYO844	3.4.23.1	0
B.subtilis	iYO844	3.4.23.2	0
B.subtilis	iYO844	3.4.23.3	0
B.subtilis	iYO844	3.4.23.5	0
B.subtilis	iYO844	3.4.23.12	0
B.subtilis	iYO844	3.4.23.16	0
B.subtilis	iYO844	3.4.23.18	0
B.subtilis	iYO844	3.4.23.19	0
B.subtilis	iYO844	3.4.23.20	0
B.subtilis	iYO844	3.4.23.21	0
B.subtilis	iYO844	3.4.23.22	0
B.subtilis	iYO844	3.4.23.23	0
B.subtilis	iYO844	3.4.23.24	0
B.subtilis	iYO844	3.4.23.25	0
B.subtilis	iYO844	3.4.23.26	0
B.subtilis	iYO844	3.4.23.28	0
B.subtilis	iYO844	3.4.23.29	0
B.subtilis	iYO844	3.4.23.30	0
B.subtilis	iYO844	3.4.23.31	0
B.subtilis	iYO844	3.4.23.32	0
B.subtilis	iYO844	3.4.23.34	0
B.subtilis	iYO844	3.4.23.40	0
B.subtilis	iYO844	3.4.23.41	0
B.subtilis	iYO844	3.4.23.42	0
B.subtilis	iYO844	3.4.23.44	0
B.subtilis	iYO844	3.4.23.47	0
B.subtilis	iYO844	3.4.23.49	0
B.subtilis	iYO844	3.4.24.1	0
B.subtilis	iYO844	3.4.24.6	0
B.subtilis	iYO844	3.4.24.11	0
B.subtilis	iYO844	3.4.24.12	0
B.subtilis	iYO844	3.4.24.15	0
B.subtilis	iYO844	3.4.24.17	0
B.subtilis	iYO844	3.4.24.18	0
B.subtilis	iYO844	3.4.24.20	0
B.subtilis	iYO844	3.4.24.21	0
B.subtilis	iYO844	3.4.24.22	0
B.subtilis	iYO844	3.4.24.23	0
B.subtilis	iYO844	3.4.24.24	0
B.subtilis	iYO844	3.4.24.25	0
B.subtilis	iYO844	3.4.24.27	0
B.subtilis	iYO844	3.4.24.28	0
B.subtilis	iYO844	3.4.24.29	0
B.subtilis	iYO844	3.4.24.30	0
B.subtilis	iYO844	3.4.24.31	0
B.subtilis	iYO844	3.4.24.33	0
B.subtilis	iYO844	3.4.24.34	0
B.subtilis	iYO844	3.4.24.35	0
B.subtilis	iYO844	3.4.24.36	0
B.subtilis	iYO844	3.4.24.37	0
B.subtilis	iYO844	3.4.24.38	0
B.subtilis	iYO844	3.4.24.39	0
B.subtilis	iYO844	3.4.24.40	0
B.subtilis	iYO844	3.4.24.41	0
B.subtilis	iYO844	3.4.24.42	0
B.subtilis	iYO844	3.4.24.43	0
B.subtilis	iYO844	3.4.24.44	0
B.subtilis	iYO844	3.4.24.45	0
B.subtilis	iYO844	3.4.24.46	0
B.subtilis	iYO844	3.4.24.47	0
B.subtilis	iYO844	3.4.24.48	0
B.subtilis	iYO844	3.4.24.49	0
B.subtilis	iYO844	3.4.24.50	0
B.subtilis	iYO844	3.4.24.51	0
B.subtilis	iYO844	3.4.24.52	0
B.subtilis	iYO844	3.4.24.53	0
B.subtilis	iYO844	3.4.24.54	0
B.subtilis	iYO844	3.4.24.55	0
B.subtilis	iYO844	3.4.24.60	0
B.subtilis	iYO844	3.4.24.61	0
B.subtilis	iYO844	3.4.24.62	0
B.subtilis	iYO844	3.4.24.63	0
B.subtilis	iYO844	3.4.24.65	0
B.subtilis	iYO844	3.4.24.66	0
B.subtilis	iYO844	3.4.24.67	0
B.subtilis	iYO844	3.4.24.69	0
B.subtilis	iYO844	3.4.24.72	0
B.subtilis	iYO844	3.4.24.73	0
B.subtilis	iYO844	3.4.24.74	0
B.subtilis	iYO844	3.4.24.76	0
B.subtilis	iYO844	3.4.24.77	0
B.subtilis	iYO844	3.4.24.78	0
B.subtilis	iYO844	3.4.24.81	0
B.subtilis	iYO844	3.4.24.83	0
B.subtilis	iYO844	3.4.24.85	0
B.subtilis	iYO844	3.4.25.1	0
B.subtilis	iYO844	3.5.1.3	0
B.subtilis	iYO844	3.5.1.4	1
B.subtilis	iYO844	3.5.1.6	1
B.subtilis	iYO844	3.5.1.12	0
B.subtilis	iYO844	3.5.1.20	0
B.subtilis	iYO844	3.5.1.24	0
B.subtilis	iYO844	3.5.1.29	0
B.subtilis	iYO844	3.5.1.30	0
B.subtilis	iYO844	3.5.1.32	0
B.subtilis	iYO844	3.5.1.35	0
B.subtilis	iYO844	3.5.1.42	1
B.subtilis	iYO844	3.5.1.43	0
B.subtilis	iYO844	3.5.1.44	0
B.subtilis	iYO844	3.5.1.47	1
B.subtilis	iYO844	3.5.1.54	1
B.subtilis	iYO844	3.5.1.59	0
B.subtilis	iYO844	3.5.1.74	0
B.subtilis	iYO844	3.5.1.87	0
B.subtilis	iYO844	3.5.1.88	0
B.subtilis	iYO844	3.5.1.91	0
B.subtilis	iYO844	3.5.1.98	0
B.subtilis	iYO844	3.5.1.110	1
B.subtilis	iYO844	3.5.1.111	0
B.subtilis	iYO844	3.5.1.124	0
B.subtilis	iYO844	3.5.2.2	1
B.subtilis	iYO844	3.5.2.9	1
B.subtilis	iYO844	3.5.2.17	0
B.subtilis	iYO844	3.5.2.19	0
B.subtilis	iYO844	3.5.3.9	1
B.subtilis	iYO844	3.5.4.13	1
B.subtilis	iYO844	3.5.4.14	0
B.subtilis	iYO844	3.5.4.21	0
B.subtilis	iYO844	3.5.4.25	1
B.subtilis	iYO844	3.5.4.26	1
B.subtilis	iYO844	3.5.4.33	0
B.subtilis	iYO844	3.5.4.34	0
B.subtilis	iYO844	3.5.4.37	0
B.subtilis	iYO844	3.5.99.10	0
B.subtilis	iYO844	3.6.1.6	1
B.subtilis	iYO844	3.6.1.7	1
B.subtilis	iYO844	3.6.1.11	1
B.subtilis	iYO844	3.6.1.12	1
B.subtilis	iYO844	3.6.1.17	0
B.subtilis	iYO844	3.6.1.18	0
B.subtilis	iYO844	3.6.1.19	1
B.subtilis	iYO844	3.6.1.21	1
B.subtilis	iYO844	3.6.1.22	1
B.subtilis	iYO844	3.6.1.25	1
B.subtilis	iYO844	3.6.1.27	0
B.subtilis	iYO844	3.6.1.29	0
B.subtilis	iYO844	3.6.1.39	1
B.subtilis	iYO844	3.6.1.40	1
B.subtilis	iYO844	3.6.1.43	0
B.subtilis	iYO844	3.6.1.45	1
B.subtilis	iYO844	3.6.1.53	0
B.subtilis	iYO844	3.6.1.55	0
B.subtilis	iYO844	3.6.1.59	0
B.subtilis	iYO844	3.6.1.61	1
B.subtilis	iYO844	3.6.1.65	1
B.subtilis	iYO844	3.6.1.66	1
B.subtilis	iYO844	3.6.2.2	1
B.subtilis	iYO844	3.6.3.55	1
B.subtilis	iYO844	3.6.5.1	1
B.subtilis	iYO844	3.6.5.2	1
B.subtilis	iYO844	3.6.5.3	1
B.subtilis	iYO844	3.6.5.4	1
B.subtilis	iYO844	3.6.5.5	1
B.subtilis	iYO844	3.6.5.6	1
B.subtilis	iYO844	3.7.1.9	1
B.subtilis	iYO844	3.7.1.14	1
B.subtilis	iYO844	3.7.1.17	0
B.subtilis	iYO844	3.7.1.22	0
B.subtilis	iYO844	3.8.1.2	0
B.subtilis	iYO844	3.8.1.3	0
B.subtilis	iYO844	3.8.1.5	0
B.subtilis	iYO844	3.8.1.10	0
B.subtilis	iYO844	3.9.1.3	0
B.subtilis	iYO844	4.1.1.1	1
B.subtilis	iYO844	4.1.1.3	1
B.subtilis	iYO844	4.1.1.21	1
B.subtilis	iYO844	4.1.1.41	1
B.subtilis	iYO844	4.1.1.65	1
B.subtilis	iYO844	4.1.1.83	0
B.subtilis	iYO844	4.1.1.87	1
B.subtilis	iYO844	4.1.1.94	0
B.subtilis	iYO844	4.1.1.97	0
B.subtilis	iYO844	4.1.1.112	0
B.subtilis	iYO844	4.1.2.8	1
B.subtilis	iYO844	4.1.2.12	0
B.subtilis	iYO844	4.1.2.15	0
B.subtilis	iYO844	4.1.2.17	1
B.subtilis	iYO844	4.1.2.25	1
B.subtilis	iYO844	4.1.2.43	0
B.subtilis	iYO844	4.1.2.50	1
B.subtilis	iYO844	4.1.3.2	0
B.subtilis	iYO844	4.1.3.3	1
B.subtilis	iYO844	4.1.3.5	0
B.subtilis	iYO844	4.1.3.7	0
B.subtilis	iYO844	4.1.3.12	0
B.subtilis	iYO844	4.1.3.16	0
B.subtilis	iYO844	4.1.3.18	0
B.subtilis	iYO844	4.1.3.26	0
B.subtilis	iYO844	4.1.3.42	0
B.subtilis	iYO844	4.1.99.1	1
B.subtilis	iYO844	4.1.99.17	0
B.subtilis	iYO844	4.2.1.4	0
B.subtilis	iYO844	4.2.1.13	0
B.subtilis	iYO844	4.2.1.28	1
B.subtilis	iYO844	4.2.1.41	0
B.subtilis	iYO844	4.2.1.44	1
B.subtilis	iYO844	4.2.1.46	1
B.subtilis	iYO844	4.2.1.58	1
B.subtilis	iYO844	4.2.1.59	1
B.subtilis	iYO844	4.2.1.60	1
B.subtilis	iYO844	4.2.1.61	1
B.subtilis	iYO844	4.2.1.66	0
B.subtilis	iYO844	4.2.1.70	0
B.subtilis	iYO844	4.2.1.79	1
B.subtilis	iYO844	4.2.1.96	0
B.subtilis	iYO844	4.2.1.104	1
B.subtilis	iYO844	4.2.1.106	0
B.subtilis	iYO844	4.2.1.108	0
B.subtilis	iYO844	4.2.1.115	0
B.subtilis	iYO844	4.2.1.116	1
B.subtilis	iYO844	4.2.1.119	0
B.subtilis	iYO844	4.2.1.122	1
B.subtilis	iYO844	4.2.1.126	1
B.subtilis	iYO844	4.2.1.131	0
B.subtilis	iYO844	4.2.1.134	1
B.subtilis	iYO844	4.2.1.135	0
B.subtilis	iYO844	4.2.1.136	0
B.subtilis	iYO844	4.2.3.13	0
B.subtilis	iYO844	4.2.99.2	0
B.subtilis	iYO844	4.3.1.12	1
B.subtilis	iYO844	4.3.2.3	0
B.subtilis	iYO844	4.3.2.10	0
B.subtilis	iYO844	4.3.3.7	0
B.subtilis	iYO844	4.3.99.3	1
B.subtilis	iYO844	4.4.1.2	0
B.subtilis	iYO844	4.4.1.5	1
B.subtilis	iYO844	4.4.1.11	1
B.subtilis	iYO844	4.4.1.13	0
B.subtilis	iYO844	4.4.1.19	0
B.subtilis	iYO844	4.6.1.1	1
B.subtilis	iYO844	4.6.1.2	1
B.subtilis	iYO844	4.6.1.13	0
B.subtilis	iYO844	4.99.1.3	1
B.subtilis	iYO844	4.99.1.9	0
B.subtilis	iYO844	5.1.1.11	0
B.subtilis	iYO844	5.1.1.13	0
B.subtilis	iYO844	5.1.3.3	1
B.subtilis	iYO844	5.1.3.8	0
B.subtilis	iYO844	5.1.3.13	1
B.subtilis	iYO844	5.1.3.22	1
B.subtilis	iYO844	5.1.3.32	0
B.subtilis	iYO844	5.1.99.1	1
B.subtilis	iYO844	5.1.99.6	0
B.subtilis	iYO844	5.2.1.8	0
B.subtilis	iYO844	5.3.1.13	1
B.subtilis	iYO844	5.3.1.17	0
B.subtilis	iYO844	5.3.1.22	1
B.subtilis	iYO844	5.3.1.27	0
B.subtilis	iYO844	5.3.1.30	0
B.subtilis	iYO844	5.3.2.6	1
B.subtilis	iYO844	5.3.3.6	0
B.subtilis	iYO844	5.3.3.10	1
B.subtilis	iYO844	5.3.4.1	0
B.subtilis	iYO844	5.3.99.11	0
B.subtilis	iYO844	5.4.2.3	0
B.subtilis	iYO844	5.4.99.3	0
B.subtilis	iYO844	5.4.99.6	0
B.subtilis	iYO844	5.4.99.12	0
B.subtilis	iYO844	5.4.99.18	1
B.subtilis	iYO844	5.4.99.62	0
B.subtilis	iYO844	5.5.1.1	1
B.subtilis	iYO844	5.5.1.4	1
B.subtilis	iYO844	6.1.1.1	1
B.subtilis	iYO844	6.1.1.2	1
B.subtilis	iYO844	6.1.1.4	1
B.subtilis	iYO844	6.1.1.5	1
B.subtilis	iYO844	6.1.1.6	1
B.subtilis	iYO844	6.1.1.7	1
B.subtilis	iYO844	6.1.1.11	1
B.subtilis	iYO844	6.1.1.12	1
B.subtilis	iYO844	6.1.1.13	0
B.subtilis	iYO844	6.1.1.14	1
